cell_id	global_mCH	global_mCG	#non_clonal_reads	coverage	global_mCCC	#contact	clusters	subclusters
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F1_AD006	0.010555265276026016	0.7681176839908256	5947825	80009545	0.006519644980676683	431192	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F1_AD007	0.009882887374763175	0.764099847160105	5356739	73023261	0.006278078679227988	347944	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F1_AD008	0.00817086316268623	0.7516932016880744	5299593	70054601	0.006291808361175088	359235	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F1_AD010	0.010205078616345635	0.7607769227966349	5137200	69654207	0.005846762758180224	336898	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F2_AD002	0.008195487499866904	0.7471621464179228	3629282	50851561	0.005211180134277727	243357	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F2_AD012	0.05349948897675322	0.8211594485568424	3549267	49230984	0.01240120882516671	249872	Pvalb	Pvalb-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F3_AD002	0.06961023661990941	0.8228985889252649	4576515	62812550	0.015035507544520174	359734	Sst	Sst-3
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F3_AD004	0.039390556059024515	0.810510632156071	4882402	67256416	0.01018828170129356	350238	Vip	Vip-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F3_AD007	0.0071844015786894045	0.7676431525272118	4590574	63887735	0.005403155142936621	286912	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F4_AD002	0.006600256281401126	0.7272054307036603	5156072	70234847	0.0053175956972360905	360671	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F4_AD006	0.03690944010910799	0.7898258591030594	4992977	68723522	0.009780907668231613	348053	L6	L6-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F4_AD007	0.009589819946950339	0.7540186957490698	4770302	65980937	0.0056862927733497375	308290	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F4_AD008	0.010124245674974863	0.7529715307270572	4576095	62924816	0.006678449281682509	286313	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F4_AD012	0.009813336054450183	0.7655213041937838	4646834	64146526	0.005920774739673383	301068	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD001	0.03144173174917692	0.8054347610503577	4812601	66291438	0.009466884996672592	314049	Pvalb	Pvalb-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD002	0.008075285904188045	0.7440705881499974	5822352	77845846	0.005253127882582185	438402	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD004	0.051006644944443055	0.7888991404678906	5676737	76405371	0.012017228194542744	454445	L4	L4-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD006	0.06606002596238834	0.8204325272966546	5737591	79257894	0.014639150446223973	373213	Pvalb	Pvalb-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD007	0.008449452836387976	0.7579403541798613	5615898	75099711	0.00534251635299518	436674	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F5_AD010	0.009025041632742946	0.7524961434071203	5095485	68680440	0.005488835370971905	364307	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F6_AD001	0.008488823587119255	0.7635740554998328	3927096	53761555	0.006360797131916923	283922	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F6_AD002	0.00895999097267884	0.7664164194014941	5059435	70816063	0.005713293554909773	338845	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F6_AD006	0.0061749871768514274	0.8074450244119985	4664724	63892398	0.004885314450001065	214710	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F6_AD008	0.02230028365940591	0.7753270399330516	4383429	60157345	0.007667799909843411	305347	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F6_AD012	0.013245596236194479	0.7789805571668932	4866160	66048342	0.006379047942904774	364672	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F7_AD001	0.010814932364019376	0.7667713840274766	4373495	61070370	0.0064425604938852495	298494	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F7_AD002	0.009402206391304275	0.7668253033200524	4790020	65794715	0.005471529518331974	374330	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F7_AD008	0.06713049983021786	0.821396482104946	3605406	50744423	0.015231387507076482	250724	Pvalb	Pvalb-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F7_AD010	0.030383412608269256	0.7974927998203087	4603478	61798732	0.007952770605430296	389321	Ndnf	Ndnf-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F7_AD012	0.042570951426684094	0.8199165795040902	4376987	59954844	0.010472039876250918	334283	Vip	Vip-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD001	0.010463834615785742	0.7638879441794488	4035194	56940915	0.006719238364880453	252978	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD002	0.03272067696327473	0.7721093964567249	4361520	61042884	0.008674708604452927	331843	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD004	0.008737184801980642	0.7716945776366464	5307472	73273534	0.0055041025303124895	372071	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD007	0.008060870577400167	0.7448161092385319	4622192	63762690	0.005113729366725162	313555	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD008	0.010118014417922832	0.7665812178309152	4252754	58019766	0.006207179096656546	311611	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD010	0.00701513016655891	0.7494551886747642	4396485	60206489	0.005600867547124798	291241	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F8_AD012	0.007416611989565066	0.7829741556600561	4521706	62321666	0.00528743115312533	332408	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F9_AD001	0.018581004475641493	0.7829728644154874	3599754	50246504	0.007280315075408083	253832	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F9_AD002	0.00788205647493852	0.7617420163414798	4390862	62251015	0.005232237949156405	272796	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F9_AD004	0.008446981204176982	0.7684663631757168	5045029	71052778	0.005648376228800087	320022	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F9_AD010	0.00885947254128812	0.764092250462152	4115269	57074920	0.005612079094067945	285366	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_F9_AD012	0.008792316703026985	0.7614600038947482	4201098	58990571	0.005639934061318871	276737	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD001	0.0936730802731456	0.8018008170333887	3774299	51554163	0.02136910101763959	290480	L5	L5-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD002	0.009578711462178762	0.7647579949128471	4743222	65898946	0.005706160576674939	308339	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD006	0.03381085261012154	0.7587430454896583	5103089	69333406	0.009379998404973378	391048	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD007	0.008687473880683473	0.7553600696304564	5491978	75133707	0.005629641914416346	337919	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD008	0.034861559448885186	0.7581513355711805	4482345	60631365	0.00983368357532673	333419	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G10_AD012	0.00954644435934313	0.7565110039787233	4919412	67357592	0.005754516677000107	316912	Endo	Endo-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G11_AD002	0.009000265792695843	0.7683411555814198	1673644	24358493	0.0053469330235746395	122751	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G11_AD007	0.05037838751573518	0.7996944021035124	1789576	25943677	0.01152730049637266	128661	L4	L4-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G11_AD008	0.050301173859183694	0.7846601724508669	1663013	24216075	0.01258007984773223	119247	L4	L4-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G11_AD010	0.0063200791501444665	0.7265507230087737	1763495	25977041	0.005064012185432483	85646	MP	MP-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G11_AD012	0.008057273298150786	0.7587907596190806	1499615	21492621	0.005470759150969479	106139	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD001	0.01969719214518881	0.7769853240441476	3926912	54392712	0.007702673550263159	257191	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD002	0.008054646317657788	0.7597525454016353	4398762	62512554	0.005552519226162628	253314	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD004	0.00574615159015382	0.7674919448030888	4801295	66126340	0.004564438188569565	226590	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD006	0.008529051939760618	0.7628892139738201	5742072	78323518	0.005543973056479837	377335	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD007	0.00851489063148481	0.7605853728310006	4938970	69246140	0.005653216195075381	268995	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD008	0.010557729294409181	0.7715885886931368	4549165	61735206	0.006514633164704702	293295	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD010	0.0057997555937240155	0.8111420812247857	4232245	57963714	0.004552206599525158	185846	MP	MP-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G12_AD012	0.009419393491275884	0.7566565718463412	5208842	70529774	0.0063572385961966574	348682	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD001	0.009278901676366674	0.7558255096774558	4803740	65216093	0.006347096167695836	308854	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD002	0.023883214251738203	0.8037432858282128	6072816	81785235	0.007236338866644986	393767	Ndnf	Ndnf-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD004	0.007904865674013353	0.7433506722304071	6414527	86901723	0.005732105080616548	376709	Endo	Endo-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD006	0.010948396038688989	0.7532820181697073	6614583	89636165	0.007365150016095131	395225	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD007	0.058419767721499004	0.7614513725879083	4247408	59321704	0.013731216592697073	294811	L6	L6-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G1_AD008	0.06830413062681734	0.7810678061515063	4938274	66976203	0.016578893476097246	335718	L2/3	L2/3-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G2_AD001	0.018319324747324353	0.7687467380475642	3580949	49298248	0.007147694236643746	239500	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G2_AD008	0.010317816934053904	0.761735186639029	4339618	59476756	0.006849805118315944	274737	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G2_AD012	0.006939646930044127	0.7477920285872521	4484543	62686419	0.005485696021567575	245558	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD001	0.0091079742046353	0.7577949135657343	3985503	55121030	0.006012395461582773	285388	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD002	0.006762781775888564	0.7394856045342295	3938825	56590839	0.0051636470202982504	216475	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD004	0.10104365839161256	0.8132817811436673	3930274	56288810	0.02417608624833275	249749	L6	L6-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD006	0.09379535722407797	0.829183004439909	3766856	53015068	0.021926622529725024	248788	Vip	Vip-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD008	0.007012015674993974	0.7465211223725897	4089668	57596711	0.005703420283162259	218381	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD010	0.008501950074019991	0.7553199791044584	4311866	59068050	0.005211959017121868	302012	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G3_AD012	0.008351518245927808	0.7628387437358465	4042639	55497889	0.00529855832280003	287442	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD001	0.007322124101730015	0.7391554783476447	747025	10468636	0.005618397105896566	40251	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD006	0.008279162734135433	0.7582344144200371	5629545	79279014	0.006544979320493495	349787	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD007	0.008256149851877859	0.7582488360647728	4621651	63458123	0.0051556875179672446	321544	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD008	0.011612804178428087	0.7623507561298976	3723589	51526016	0.0068680586452935085	235036	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD010	0.021069752970901037	0.7873677592447921	4425693	61055840	0.006560180944516196	278658	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G4_AD012	0.03199576569871556	0.8064065274052808	4199034	57153878	0.008596802155719853	304589	Sst	Sst-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G5_AD004	0.00899837199020178	0.7606736988218038	5609933	74936246	0.005781606856160821	397180	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G5_AD007	0.03514116833699549	0.8130448543255997	4549467	62526086	0.00924235157933134	281277	Ndnf	Ndnf-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G5_AD010	0.010315992148682979	0.7587059746171859	5083816	68274111	0.005849259972634647	342018	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD001	0.007301130701318626	0.7377748336942381	3889268	54913601	0.005746757850097761	203607	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD002	0.009661994776441012	0.7600154979464222	4140098	56746112	0.006169968870890183	295629	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD004	0.008848522714414078	0.7692431856921704	4677552	65234228	0.005939569760254114	293331	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD006	0.007188072127595524	0.7912229185004064	4316781	58420676	0.00556210404871539	231594	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD008	0.059333802204336386	0.8140825221823622	3955555	54325332	0.01360436034566005	276740	Sst	Sst-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G6_AD012	0.009064934398146478	0.7629282091647834	4409862	60570520	0.0057931632018958625	321622	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G7_AD001	0.021198943011118302	0.7797648973025347	2893676	41228193	0.007335414928820131	190783	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G7_AD002	0.06617573195821365	0.8232179753821092	2969248	41999385	0.017190005886237498	226463	Sst	Sst-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G7_AD004	0.02137538639835475	0.7916685088823607	4024701	57681449	0.006951532437878707	257294	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G7_AD007	0.00922513806007453	0.7627901599103506	3694805	53508117	0.005464840018825257	217718	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G7_AD012	0.008137634354910052	0.760182482464881	3522770	49299265	0.005188183932276266	266302	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD001	0.012580133873059918	0.7554845037174825	5099233	68549335	0.007593632795633342	351204	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD002	0.049854599459055224	0.8178612168706376	4519771	62044318	0.010960704152562591	334047	Pvalb	Pvalb-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD004	0.04582349102954579	0.8144473679279134	3911022	54322238	0.01219869070816405	269822	Vip	Vip-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD006	0.022961392679976687	0.7589307918712539	1648897	22316068	0.008310554299394007	116614	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD007	0.029191818801476064	0.8075029163184091	4958473	66223297	0.007730850358708424	345058	Sst	Sst-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD010	0.00962504687404194	0.7614696147511604	4836102	66670142	0.005826860510792732	303815	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G8_AD012	0.02300856763191815	0.8012496840788467	4661009	62574153	0.007018565018172466	350297	Sst	Sst-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD002	0.009935249818998933	0.7684574566835144	3578453	51197904	0.0056494299401569775	224983	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD004	0.03686893791522706	0.7619811746262051	3928696	54050382	0.013159631507850615	313297	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD006	0.019724095193965327	0.7879603321526709	3578927	50938941	0.007296611001106321	213603	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD007	0.01815057789589143	0.7868978787934764	3908130	54517482	0.006233407313783949	260164	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD008	0.006736779658519491	0.7282787490943345	3408107	47469270	0.00533601351751737	209799	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD010	0.019537538129577117	0.7830985915492957	3824721	52404221	0.006430557736780396	268351	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_G9_AD012	0.016344573956776326	0.7868468369083444	3632757	51888327	0.006354044723241502	212803	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD001	0.008816407214913233	0.7563054693400789	4371637	60389516	0.005816690901036677	266853	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD002	0.06451869281712135	0.8052497020597935	4629114	64420244	0.02473242527905798	327471	Pvalb	Pvalb-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD004	0.006207337913105183	0.7459208903917782	4722568	66291715	0.005010388931288073	277460	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD006	0.009121957308497944	0.7617520241896706	5192346	71656161	0.005971709357906501	337855	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD010	0.010399595397817426	0.757425806280032	4849205	66270716	0.005793923953472231	297812	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H10_AD012	0.008995937121422446	0.7599696193788431	5229574	70570407	0.005734786225490923	384944	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H11_AD001	0.009330082148540872	0.76242340959506	1029100	15430491	0.006223571663908928	66132	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H11_AD007	0.04518505147423972	0.7954845643391528	1359401	19609142	0.010355063960310914	105499	L2/3	L2/3-3
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H11_AD008	0.036597676766753184	0.764888921947833	1290618	18720309	0.014060053821538793	88654	L2/3	L2/3-4
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H11_AD010	0.04836213051640306	0.8201830904806126	1286443	18441241	0.010745673096270706	93779	Sst	Sst-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD001	0.023010598011149925	0.7808924595876489	3666402	50802051	0.009411510396895693	237261	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD002	0.008897037212025677	0.7468913459263377	4766695	66985613	0.005737571384000485	281256	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD004	0.005813523372984985	0.7518748921194526	4685719	63778492	0.0046068865426219805	253869	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD006	0.009444821746731785	0.7608612073334197	5001817	68448948	0.006264385903627887	308466	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD007	0.005823184444307428	0.7198245751725666	4932974	67382628	0.0047055856097181	270599	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD008	0.008543268829558708	0.7538582727282548	4627551	63952853	0.006249656425660546	255176	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD010	0.022467761630087818	0.7827770338563713	4757037	64379564	0.007013414970744956	308553	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H12_AD012	0.006187531014714492	0.7379553495391051	4547978	61965650	0.005024546194109968	268736	MG	MG-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD004	0.015952955372717122	0.7850730650737691	4734895	63672798	0.00707973717376022	257972	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD007	0.019877435924637553	0.7751503158369145	4858319	64615167	0.00662567531734605	270254	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H1_AD012	0.08721328176477972	0.8246163699628074	4177403	57350986	0.02024782208504474	222537	Vip	Vip-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD001	0.019986881009974904	0.7828853474281173	2175288	31263077	0.00738647802751374	112638	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD004	0.008865010260819598	0.7719606608058671	2796997	39161971	0.005457350984144028	168103	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD010	0.00868622500899875	0.7593145610038804	2916210	41099393	0.005543212111990762	155395	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H2_AD012	0.00933199321472732	0.7547840349917988	2727131	37733759	0.00552571889125485	161631	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD001	0.009848867702352453	0.7520288519778917	3826589	53416724	0.006084463911000724	262546	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD002	0.008552381220352961	0.7620413125257617	3933530	54641589	0.005209337545617027	287383	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD004	0.021456926701121284	0.7877936716782975	4146015	58133454	0.00701197274763418	279958	Astro	Astro-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD007	0.008379560148503612	0.772759374746902	4168712	58454564	0.0053068792559592464	260276	ODC	ODC-2
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD010	0.008459330291686941	0.7603738575962978	3976089	54817260	0.005364984878498284	276241	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H3_AD012	0.008837616020779454	0.7602439905961299	2597229	35771792	0.005868006631922635	178641	ODC	ODC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD001	0.008341124915227023	0.7721801037189253	3448558	49255591	0.006244126655948184	215772	OPC	OPC-1
190315_snm3Cseq_hs_29yr_BA10_UMB5580_3_UMB5580_4_H4_AD002	0.00866486413696846	0.7520746994206486	3886081	53841614	0.00535771347417007	285655	ODC	ODC-1
